Date,SM,NO,CL,UB,SB,TP,CD,CN,GC,TY,YM,XB,CT,RX,W ,ST,Z ,AD,C ,VF,LA,SF,LN,IB,KC,XP,DU,CO,US,JA,EC,OE,NG,EO,SI,ES,XM,BO,G ,QS,LX,LP,BP,LH,TU,CC,S ,SE,NV,HO,GX,JY,FV,JB,LC,port_avg
2000-04-28,-0.010185756513502866,0.0,0.011470694420501,0.01111250272534086,0.04319116525841781,-0.04857380429995845,0.20536347179801667,0.11049361121305963,0.0492729475203335,0.09608435154543177,0.10189516221975964,0.0,0.07771436066314719,0.039851020223922645,0.1500153016642954,0.0,0.06498591435768071,0.16177831065359333,0.106245165268307,0.041513656007352163,-0.13160628426472115,0.14542593109075425,-0.016765796715708194,-0.06854151968286194,0.07224697000800598,0.0,0.15547163508847878,-0.0451162779503711,0.06354086176310879,0.053357190661577784,0.20575555553930608,0.08235975948450834,0.0541191702254052,-0.013999860223694932,0.037419120625603784,-0.06864239644722275,0.09345023927118937,0.06858017245451523,0.006128607380030843,0.07210169876618383,-0.07718061591200774,-0.03140623289053555,0.16717582102158526,0.07606782211019388,0.17454516541424261,0.08054249758834808,-0.07132046511919676,0.0,0.08809931710837576,0.054123137606987275,-0.03389929495223409,-0.18421956028840664,0.13401963770916098,-0.026951658470166822,0.004861690891597119,0.04239945661123145
2000-05-31,0.04922079252032267,0.0,0.11860451953009477,-0.07649964255897795,0.15159570084730734,-0.12296418849796437,0.10981120864232308,-0.023889744716783623,0.029343865618002514,0.02226098382489884,0.030834664270882366,0.0,-0.18696578524813684,-0.006344514703890084,-0.12579486467662704,0.0,0.010083368276866728,0.09368910685292944,0.06757698451298007,-0.010665652841201332,0.049314223048516306,-0.05735456140654066,-0.11750250915261924,-0.13484673514232964,0.05048647206995864,0.0,0.22166466992091102,0.2055555674281602,0.05301731994156322,0.2033237818287629,-0.08222289551109309,0.07759499090336613,0.4028487001022297,-0.016486130145530863,0.027013441598737187,0.04569349649074532,0.0744804759585651,0.23424384227563824,0.0019497375796686594,0.1520629948788335,0.09027759039164328,-0.0065077588121342225,0.2296680633786195,-0.20644193212150982,0.0913797771661373,-0.08767974983116077,0.09005383947062173,0.0,0.2414635683973955,0.08159346332492369,-0.07267345051300073,-0.011921748802080379,0.02252051356706306,-0.06097300219191958,-0.10209923551615262,0.03307988404052755
2000-06-30,-0.09560688554607001,0.0,0.20496362193914985,0.07831419619358321,0.1485274060036749,0.06128408121581197,-0.044881877148144005,-0.05212029802436706,-0.1241869868622947,-0.083909282120599,0.032113147577866166,0.0,0.36804085359376354,0.0354670578518668,0.10746107662708108,0.0,0.024712199114937675,-0.1331074254134582,0.33744898699668213,0.005235339596172966,0.15566622231759022,-0.07007463515613795,-0.09065594120617515,-0.03427087003333627,0.08529887783901244,0.0,0.05709493979696533,0.1438685150741704,-0.05565251306011423,0.11751156163882148,-0.04003114054593281,0.024646088872722238,0.015828979288151038,0.038782995627147876,-0.021268606241102595,0.020763943978157576,0.07876299006568861,0.006571445703048398,0.022669504278848143,0.1682247988629567,0.014405244075129896,0.011748908010014391,-0.039192838756808256,0.04740702908618648,-0.09692995322486456,0.03578642697595008,0.1499624346570475,0.0,-0.05182599892996622,0.139740178136596,-0.06106646533925414,0.021890208404020742,-0.10890878865716049,0.04203859098995036,-0.048621796212291644,0.028180464507467053
2000-07-31,-0.14038597363569613,0.0,-0.1323420743959855,-0.055441104861075334,0.22455034958769263,-0.13104236286813611,0.045943562484707816,0.062480943067322464,-0.11933743891294282,-0.004894260210185932,0.24287521634302256,0.0,-0.12405929343039897,-0.005693282942053626,0.1773867695904569,0.0,0.007600293191709623,0.1079507156361861,0.13752325176252028,0.008104658175599634,-0.027888402658151387,0.0894719855378343,-0.034098115168440614,0.03406435642451201,0.014102896178748384,0.0,0.1281424305701825,-0.05860986712163814,-0.03960730300769165,0.030357217367895557,0.10869184392574248,0.05216134176946853,-0.12012692798341648,-0.0365410543714938,0.02874260956667844,0.03715318615007548,0.1754250503698681,0.07549581737222132,0.05320297485061933,-0.040975430340244534,-0.01907100094967485,-0.09541498011092636,0.07595511582130104,-0.05253507803957046,0.043324021111723406,0.015163364739700811,0.15722507648903142,0.0,0.10403040246833516,-0.062048832639130726,0.07732936126514059,-0.11569373329291761,0.015206833281885936,0.029907074542009995,-0.015380425957057539,0.016879668668097533
2000-08-31,0.3072094582758484,0.0,0.21075204947563633,0.038232035375850716,0.011824479760313995,-0.04181270898051123,-0.04446722227894342,-0.05864125960284818,0.015070252736234625,-0.057483433292873254,0.19662846326670783,0.0,-0.0787155697323246,0.07008929675364238,-0.023897979435891763,0.0,-0.09652742638882114,0.031107507692383317,-0.024576740338315965,0.013541496258752034,0.006277279107371805,0.1769220327884503,0.12093814287850267,0.04714975520879426,0.09135387914610428,0.0,0.12579511614278235,0.31465621792145576,0.06145008252625389,0.024971999968468828,0.17319095056642136,0.1018728559900777,0.18968742970426,0.07319646027641324,0.028818733493239622,-0.09481065183722773,0.14739059548131112,-0.012497641390292389,0.07686275898049733,0.4288360793853829,-0.04406772869518715,0.023008932342746216,0.18929564023940784,-0.1438399672557235,0.0180105297135396,0.12422351323468378,-0.19772911226188322,0.0,0.2293424905936462,0.2942126187903737,-0.01009467363298969,-0.05122401597175377,-0.0364669193000552,0.18735725761825392,-0.1326729451441301,0.054540916293709746
2000-09-29,0.017720045912565725,0.0,-0.021903434737102125,-0.0769896118752112,-0.08409839408816226,0.060225547339319514,0.20461177715137543,0.04186260962718621,0.06961963572597195,0.015452574479042382,0.07079016869004409,0.0,-0.03309053091369146,-0.02807091775623713,0.026842334558607305,0.0,0.1595492762714757,0.23529654648274964,-0.005167315215995902,-0.1138152995500176,0.0046070715544360066,-0.009043904551301897,-0.00014670174482904886,-0.0032181305299082527,-0.023540519947674383,0.0,-0.008950118671498681,-0.08345452616466165,-0.10310421573759954,0.009735852759888277,0.04234582103551817,-0.05647058477398344,0.041975677183577816,-0.12642837264606008,0.06487604820055216,-0.13398244504886592,0.11883220287434722,0.05907754576114584,-0.0469437119836576,-0.08450502727039026,0.07443753119940581,0.0892245622585447,-0.06874068775387768,0.16246076600270673,0.01939614620081282,0.0010445002308507446,0.06510255160048288,0.0,0.16558213476047587,-0.06799220143079193,-0.13608485809076348,0.0848486526021878,-0.017145730983990182,-0.04655833225337965,-0.11344770042457046,0.007502260114891797
2000-10-31,-0.004035928986196886,0.0,0.0815773169639019,-0.027884685651249682,0.0458065723869847,0.1329728333161133,0.14299602098220723,0.08451855221225323,0.12888608708294258,-0.01148324547579506,0.10219202465316835,0.0,-0.005608682955084432,0.01888567186004745,0.07745032499580759,0.0,-0.040224149200888897,0.14728753162427413,-0.06745646151647755,0.026893400905970682,0.20323375159443333,0.16464241775451832,-0.1694921806109335,-0.10310653333525699,0.08555191841434169,0.0,0.11447257063414369,0.061965020401972506,0.0429378901243237,0.04609207678393781,0.1425909661447241,0.02534997453118054,-0.13262604662882563,0.06592905024206845,0.12192794811462414,-0.02987344781944953,0.13398050241665568,0.16928102706300183,0.005032851614865395,-0.012861199951425952,0.189611018367601,-0.21688562256706906,0.09429126344681825,-0.10665243896814164,0.09480434637155459,0.07517029805661518,0.13615385664564228,0.0,0.08304823782451907,0.01267568602078741,0.06652041699545692,0.07112541117253345,0.031317008729726835,-0.036666583609236136,-0.10188155097473976,0.03928060160361721
2000-11-30,0.2765166383073831,0.0,0.040142560862429934,-0.12387795730043644,-0.0182650265417136,0.024599420982571917,0.09288756819799936,-0.17574514029512806,-0.03167149167653053,-0.15041702058689416,-0.013346662190766566,0.0,-0.058682991866414326,-0.1363767849737187,-0.0022627112781924814,0.0,0.14023425719972255,-0.024862630096224414,-0.018997054275466625,-0.15338987506873256,-0.020335841773962846,-0.11288867271890374,-0.02998004722589379,0.23065889448692886,0.08433209692514831,0.0,-0.02886155081014004,0.053078984819798995,0.13087756289054187,0.14943784631435061,-0.06893875558412943,-0.12656922160646536,0.3419589994502475,-0.13452780917657475,0.0869739746572022,0.18085093287016002,-0.022884167991901058,-0.013801743592231264,-0.12713193052789046,0.10695074928435029,0.07525503624189238,0.04918222394534166,0.09049624568586619,0.1053423223792168,-0.04242460652737306,0.09467518058659732,-0.14333628379799523,0.0,-0.08379420729419242,0.11669321117820354,-0.1985216622653602,0.09736850834603938,-0.13835450216778347,0.16077583872112472,0.04846079812905162,0.01050006369547552
2000-12-29,0.03613520202943116,0.0,-0.1777831296853374,0.02929638391105535,0.04215955458459877,0.13268184888400916,-0.14726951064573662,0.031073695781203954,0.007099101438066179,0.12896651150750954,-0.07908648734592942,0.0,-0.1836182006504678,-0.05413476056025447,-0.033408855171227825,0.0,0.0022687770162506072,-0.1605145783176832,-0.09477919269804036,-0.006778313725178154,-0.08638781784930456,-0.20076411356394658,0.04351465957581927,0.03357813664228017,0.08254760986180194,0.0,-0.15063008276967668,-0.27501831591901243,0.08762084757120504,0.07971649860964657,-0.21920214963614826,-0.16714797140825646,0.4344037452882314,-0.05685380045994057,0.09806510628990882,0.015365035313545989,-0.0019539452150068594,0.0844339005731763,0.031520770388014346,-0.1819106122682772,0.09396524256383071,0.04756774497726436,-0.17523010274721645,0.001096166997353001,-0.1305882707665041,-0.04673905475553903,0.03619580831931276,0.0,-0.19655172296419346,-0.11313232652363701,0.0009569142009225358,0.21173877066169927,-0.15566395519217235,-0.016097744127238762,-0.2036134062257834,-0.02768891614919222
2001-01-31,-0.26163018972078433,0.0,0.14056905394427138,-0.027421701719193215,-0.029046921214248678,-0.012438968975323646,-0.013768487956537762,-0.013339589350973832,0.11544794231954372,0.0049663137240810295,-0.09455955768806772,0.0,-0.03706294980299499,0.006315188389033784,0.05294404584144943,0.0,-0.02799776388205116,0.05366072222338337,0.24840960988659103,-0.006112347671710319,-0.13233415638150578,0.0351398244719481,-0.036736007001025604,-0.14317504892806465,0.02938073327332806,0.0,0.1103746172702639,0.11238315494752213,-0.04754497166338142,-0.016354014653717275,0.009951303404130536,0.06183196238697228,-0.21954144676110593,0.01831438811067566,-0.11701906390119722,-0.0406962810812456,0.03388791217456085,0.05627786261591359,-0.03237532217667964,-0.10671518225309026,-0.022030884525990554,0.01659724819033842,0.10683865493516759,-0.07437712597303903,-0.11636796688898333,-0.37037578224315887,0.2697629187701106,0.0,-0.0039442256843209185,-0.10207038240930208,-0.06180084032712505,0.08442315004366685,0.028152180137561714,0.1467778652759275,-0.031048565059513224,-0.00828143806468892
2001-02-28,-0.12112184042414396,0.0,-0.05179069473020791,0.01802976618564401,-0.07805923560102536,0.0993827481548462,0.20719280052558217,0.020332778085834315,0.012457432142664902,0.04994810696298009,0.1263548925621708,0.0,0.33692923234899663,0.0014307767779833769,0.06621412769375604,0.0,0.15891892748625164,0.15019234463804013,-0.050147463969152505,0.21961935291777787,0.10296983498341479,0.07249586092573983,0.07571237577663793,0.09363416908625441,0.0002543660993113366,0.0,0.08658306193774164,-0.02114633120394288,0.054396710745986974,0.010497252791945364,0.0430338783707049,0.002926118793271747,-0.04752879610607248,0.18677010219865856,0.2678887153186387,0.18724096331886542,0.07739629914722851,-0.14701929892487373,-0.05676419291360249,0.02469305590132306,0.048975673527482055,0.08250016324873763,0.06481637460674966,-0.1686730851988774,0.009233292916220173,0.10831190301435283,0.03846318097858398,0.0,0.10477873482286314,-0.03205097409341727,0.17855550109049437,0.060403951462552986,0.039254161348305144,0.08259952917999258,0.18870836220346826,0.054287181220231615
2001-03-30,-0.11501178967499603,0.0,-0.048199320276753096,-0.002800280278542671,-0.16311148010512785,-0.056540017212742266,0.20269382914007503,-0.0724377889886902,0.14141702339962106,-0.0007553526852718271,0.09996052063878387,0.0,0.3073921416741335,0.039115460798435066,0.18013409270529254,0.0,0.14108726682990097,0.27662217320124893,0.22894606425619646,0.08039382901606283,0.14102172696613444,0.14877998313264618,0.11322144303458975,0.06294990508082642,0.09808098747793062,0.0,-0.04138663340056821,-0.06667526574146275,-0.05958276823472088,-0.018896875907995273,0.1502084159252488,-0.06594661216892023,-0.025089940840545374,0.1914434612375258,0.17903368557497742,0.13709481220623929,0.1273731219684184,-0.005476394118901879,0.024197526627111332,-0.02887526499148686,0.1481205928669325,0.1544094041452071,0.10260394522272785,0.047068523881858414,-0.012097019960794491,-0.05713310242017996,0.16561579190243517,0.0,0.18266579724045962,0.06016642185632356,0.1428393209170768,0.315662586637755,0.016886801601878686,0.038441978790595625,-0.13538317981604425,0.06309544634783461
2001-04-30,-0.11889637239769382,0.0,0.0712462143820784,-0.2096791973618116,0.2566110978232588,-0.0893853710153728,-0.14078845331302242,0.20726742556425842,-0.05606287924268367,-0.17097505145955752,0.2496981269434389,0.0,0.033133800700452326,-0.2872102616949732,-0.11756637956359468,0.0,-0.1104294946641493,-0.153926510593613,0.04950611541820586,-0.12987141612894543,-0.10214564405302862,-0.004188497129603974,-0.13780373905560264,-0.07222599879200307,-0.02560086783971712,0.0,0.3377629881954504,0.11187743966352111,-0.1739560662425266,0.13910306488289836,-0.022766308109800484,0.3178726756504326,-0.0395559755478487,-0.10809779635122681,-0.010835010470071871,-0.1062131972814355,0.3307563517334101,0.1405587044073054,0.256894229924278,0.13386557184981698,0.11807021618574409,0.003689741103621969,-0.03925014367645813,-0.03970103804038288,0.0932152028724313,-0.056072549162668635,-0.026516523134303704,0.0,-0.05150661531039242,0.05060869008183558,-0.10658844063697735,-0.048150590812884746,-0.1545125156694434,-0.0018414478708021296,-0.05243760746023555,-0.001145823685461692
2001-05-31,-0.1376774976316121,0.0,-0.01498753830056959,0.12428222913453403,0.004587295622205743,0.06642077763478314,0.01738915771466054,0.03374602326307383,-0.0038284038898609776,-0.019182408046728057,0.1655495814133856,0.0,0.1997111969541768,0.10213741318082305,0.11575743859381143,0.0,0.0756742774441813,0.041153976364074224,0.16281895518128273,0.05285671541852963,0.094472801929632,0.1330553165739473,-0.09738111161620876,0.05339314654225903,0.13366222514363804,0.0,-0.048891910951194675,0.05183858343822571,-0.02100933847288564,-0.040518430704292466,0.15814572306683514,-0.008678632127497149,-0.10729795683624935,0.02095303435029221,-0.028535383788738725,-0.00040612267054995137,0.17919959157954793,0.04699240861154582,0.06593760829151415,-0.006173362408658389,0.17560041268152246,0.03574846941669304,0.061323282768861634,-0.028145599127087136,0.02557022446728299,-0.05267377225460264,-0.06050406185103124,0.0,0.035677801479177366,0.02974576327967577,0.033958244926861524,-0.111459250221886,-0.02731488365043756,0.06795273851389592,0.13661138224993769,0.03431378423055959
2001-06-29,0.09946788983006111,0.0,-0.08696104321076473,-0.0037502439724078937,0.1449907591490003,0.020777029668024388,-0.08567665137881236,0.047380102522948706,-0.03375708232846733,-0.0005764517725416488,0.15239128390746667,0.0,-0.06297554649570208,-0.03409375099144946,0.15530927855738588,0.0,0.07141436526350294,-0.015320759473119578,0.04672768427937914,0.08131729539325165,0.08997315939372905,0.007525749633608269,0.21057607786493115,0.12413628071327737,0.02150468046860084,0.06805032254416817,0.00018107649889723148,-0.08886411022382225,0.021645256805647935,-0.08528235673090394,-0.006875094154332038,-0.06113451435621487,0.19136752405846544,0.045972777417341584,0.07634392102102264,0.05288892642664501,0.09576287997283876,-0.01571901447590122,0.05269761587200575,-0.02558529452058661,0.19177038519766948,0.18345740062003812,0.01801298089940871,0.16789736953757212,-0.0360902586036312,-0.035344136599439184,-0.1421820979286924,0.0,0.02862631761851428,-0.0868068133186427,0.031652907549198896,0.18504074787513705,-0.018176630633384247,0.01688234414977098,-0.02788124214214789,0.03179435086179174
2001-07-31,0.08701103329472207,0.0,0.013822821697723362,-0.1495939065038672,-0.19630854636860556,0.1407727223191112,0.0831739805008357,-0.12525862786121417,0.05070255057096037,0.17409788121512684,0.08898464336545578,0.0,-0.0029066674765309236,-0.1413038102538926,-0.13019519711317626,0.0,0.0546790369328645,0.00879467702854342,-0.19516356814206773,0.05063831141226083,0.13753142943143065,-0.12782778098814593,0.0940227229584961,0.07841938422092445,0.1343477495916377,0.15826174484732555,-0.00930818501369243,-0.08447744339975485,0.1487930575783027,-0.31462875293916653,-0.09372012092503683,-0.08323604606685515,-0.032145311762987974,0.10039607316071761,0.06793534483136211,0.02986973097461676,0.08777896730950745,-0.3960591753500708,-0.16914995864030824,-0.045048942050152176,0.17339377532729608,0.1215036481935566,-0.0335638724998011,0.04533237692071227,-0.16306991017096406,-0.009489800587367606,-0.14762667758719608,0.0,-0.04296031007915357,-0.0324261529918024,0.07139516559573851,0.030476524226677845,0.1692288719187328,-0.10225802349280046,-0.10581157068485383,-0.009675893336815003
2001-08-31,-0.03347745479923351,0.0,0.09107839992899554,-0.010153862101702648,0.005363337867854907,0.1462560093807863,0.10023217196374967,-0.11377386572340666,-0.06435456073180089,0.05414380505743432,-0.18393266769626726,0.0,0.11857835907920977,-0.04682693500248882,0.006745567903358916,0.0,0.0847355143556073,-0.11703434175186089,0.001402062442876177,0.16795783462674196,0.022464676670759628,-0.12237535233038144,0.06685442617457633,0.04056524876420496,0.0353279603315243,0.07785080480907014,-0.014740084189464066,0.08300401421519975,0.07662514834479826,-0.22178086241337183,-0.13112686982518607,0.04649814787611983,0.23663876731303365,0.10027878983174969,0.050444313388975676,0.14410368861241596,-0.15023159183752285,-0.1760365639263269,-0.07580509455595374,0.07323920388898031,0.11641839735516216,0.020455458641460512,-0.09073890407644321,-0.07161389334383696,0.047190047938567216,-0.034899608821396304,-0.1132213606237665,0.0,-0.1943631072629538,0.10402144801846237,0.242875631713145,-0.17489027194594758,0.053891306049076305,-0.02085180477606294,-0.04294256694215611,0.0038194348702975623
2001-09-28,-0.07389571466763793,0.0,0.21574162121709128,0.06776091282444241,0.22012403087271235,0.132455898912831,0.14302385786175317,0.016677464016028196,-0.16741875554347166,0.14116755742405956,-0.09711555819133152,0.0,0.16713516621534413,-0.021222022096698566,0.12130478097842846,0.0,0.23433419052661375,0.24120941229636078,0.13222877619377774,0.29059537169106003,0.18634815846214473,-0.1035858846877578,0.1912309485295953,0.25352976193908394,0.1247119212003438,0.2459634801493503,-0.11936678675780217,0.19876030719785834,0.0023002630084387344,0.02541258662510796,0.003463619753709656,0.04873716195228668,0.185228668870431,0.35115216548754,-0.2643583115340787,0.19636688182922202,0.04673131321510876,0.1364690066211373,0.042895189111879624,0.1358856602131561,0.1915819242183714,0.14129261634328996,-0.057368472491014524,0.008343307809190494,0.28903200392587647,0.15168466660979457,0.13564717594183034,0.0,0.2533565448913996,0.20001950331768575,0.393117848721439,0.04635609952159327,0.21106855203742464,-0.018491498265861852,-0.36070296866952056,0.09521673464781123
2001-10-31,0.012930066289888664,0.0,0.11636698000041434,-0.31072934877717534,-0.018624913080042313,-0.04561948243933353,0.05295717551161613,0.1898560199523201,0.11647919036785363,0.14779050726945395,-0.05224174468117766,0.0,0.20804965824729973,0.2732703378393999,-0.13424500376122814,0.0,-0.035141465221189105,-0.06711856669006541,0.07789286334187652,-0.07161812710713825,0.15141422489769663,-0.0352953863658549,0.1237121391698466,-0.07645713936051968,0.1061438800366797,-0.12315986417904101,-0.11108623485719221,0.11629649363718153,0.1926733324606161,-0.05724190382550518,-0.04363100134060073,0.16139780219597494,-0.17460793956059464,-0.012776513899701579,0.19950689768371335,-0.024189442187039674,-0.07470680598590529,0.006301667567962879,-0.2049489298745506,0.11326154929579996,0.11747062091130896,0.13670788931126093,0.0513448575117915,-0.109508690072713,0.13139240105266753,-0.06375506864384128,0.09813508031441805,0.0,-0.031254314461157805,0.10454154107362781,-0.06358964654087955,0.10226656245511982,0.12070801482357536,0.07532976363758848,-0.03285560895521933,0.024178079545259763
2001-11-30,-0.04598285674564092,0.0,0.12945199605277188,-0.09565249072497906,-0.15048372525685916,0.011032048377842359,-0.06695719806193014,-0.12936338902726843,0.06336556355872132,-0.19894974123416195,0.1752322172612436,0.0,-0.2560094888026924,-0.15004909061851088,0.07597382548708864,0.0,-0.04720545380833703,-0.1014323590148216,-0.025287295751797598,-0.028574470382874907,-0.38473381960538605,-0.02315752182743245,-0.18273616954828933,-0.07348224250532007,0.03572769123480002,-0.06847724001607747,-0.14818750193610675,0.04514919552740891,-0.22445686313412003,-0.043860090399148774,-0.017065923620849112,-0.15202966507868193,0.24003165910380667,-0.06386959624422933,0.04804939363826597,-0.11904217247238544,0.18880243117338708,-0.06208762510326739,-0.1007970251630845,0.1378660749964079,-0.08224100213016179,-0.3134285969281289,0.09521828907705278,-0.04031970871717703,-0.11658873288501807,0.38847804677357745,-0.03243380526517079,0.0,0.03279564814999236,0.14023331206567838,-0.09258574094239633,0.05328120134627607,-0.15462324944994726,-0.09217983035035271,0.03984772515157384,-0.036069006614122004
2001-12-31,0.08985865400095246,0.0,-0.0055040986638425415,-0.12223308830119348,0.05323366997519532,0.030780228463538856,0.10084049706507009,-0.05780740925864938,-0.03929610205819185,-0.08986232072759907,0.12780830604707633,0.0,0.11955118274776186,-0.2339568987155813,0.004481215425140649,0.0,0.00023561308598345478,0.07339734905019232,0.10396657632051653,-0.04113702082950216,0.19334039542363124,-0.048720462503757146,-0.057780580872876436,0.0039332412120818405,0.0007432868020729273,-0.05483165206604297,0.12090445887152919,0.0024186164367847626,-0.07685199675683498,-0.20016288069675683,-0.02523634803502815,-0.1581394784535347,0.04185142260726191,-0.03552481244575871,-0.19394103763519716,-0.01078255047462611,0.15478817744239598,0.11524495755064267,0.22790729795786976,-0.022433378409037218,0.06426952864495544,0.14213465686161897,-0.10346474928040926,0.0463160954965148,-0.061933464238145275,-0.02453974096875093,0.11686453474564806,0.0,-0.006817515735036907,-0.006644717121416675,-0.03860343245278784,0.29983973484561116,-0.07834622177065086,0.028184898112263847,-0.016047629531205004,0.00822354558527086
2002-01-31,-0.10708268406186314,0.0,0.042153507504204,-0.07298201564064273,0.21093427313201665,0.0906991644465027,-0.028488644395938578,0.015528880517125867,-0.02955405050161081,0.027758043981734922,0.08678403287086461,0.0,0.004593145085779684,-0.05598265716171562,0.02026809699682859,0.0,0.03123642987759731,0.0202900386750236,0.03231233942724235,0.054409130286010104,-0.04366539252878302,0.12813121047836334,-0.04456220892206283,0.04347566057123064,0.024080198835765915,0.03089149290152067,0.09204368054595129,0.017621990509615573,-0.03786081527517032,0.08173129319383321,0.14956785637075595,0.024731766843591196,0.1253252231100003,0.01786624014445372,0.171993474087308,0.03515652729480197,0.02632453693002646,0.03982090846251975,-0.10416700782011236,0.044967934923572435,0.013845481745273894,-0.10878367001854185,0.15058238656727965,-0.022658017746689112,0.012934100889178507,0.027933400063623198,-0.03937559031144649,0.0,-0.00603883135221336,0.048229263481039356,0.014539497027170004,0.12696526044303683,0.00985412630602892,-0.22162752257886834,-0.10062015914718467,0.0194932968557096
2002-02-28,0.014277493896991022,0.0,-0.07620902868823083,-0.05837758599790956,0.07449194182941303,-0.0715092284455883,0.0829173255823654,-0.05455208406400309,0.15260616554214257,0.05895617574734362,-2.1129408688318627e-05,0.0,0.06576441083479974,0.013040260995032773,0.1298161285981896,0.0,0.013509139861078151,-0.07788910852392528,0.06517731863533488,0.0060118935689645134,-0.010428509790953448,-0.04678300658275234,-0.016633979376334238,-0.009230140087527365,0.009039118531974125,0.04970933735917536,-0.008189830171580403,-0.07750376145726295,-0.03626671174051763,-0.12056532181443982,-0.049729037900534755,-0.010875303788951001,-0.05154553914912468,0.02449800712238255,-0.11320549503855482,0.04584075671143783,-8.213008412109614e-06,-0.012374145406556803,0.039649029338673376,-0.04162776336906518,-0.027427439557332053,0.01608694683947879,-0.028861588031626625,-0.01625205978984646,0.06030627543423143,0.09657519339924256,-0.02633873672396904,0.0,-0.04162117632712752,-0.04595151306098082,0.021659707629463527,-0.02806543447944078,0.07462049977232874,-0.05950013245028552,0.05047006565088425,-0.0009549056609198897
2002-03-29,0.10819620793878137,0.0,-0.1392605141083008,0.13685430969614493,-0.04383838218164182,-0.07805315995955728,-0.0325406342667619,-0.17392435382763052,0.04893016962801995,-0.17713264885900615,0.1420114980498937,0.0,-0.06367484298934789,0.15392566663314186,-0.05982186410869268,0.0,-0.06586907740364588,-0.11947200630102166,0.06287646669428695,-0.06954909051568815,0.011422029268659184,-0.02965761739070668,-0.09414240230107969,-0.014470806969414326,-0.1937952486396511,-0.0013899009614389741,0.19104157462054183,-0.13236929211010226,0.1761653058406392,-0.06304268257728814,-0.011621686248834502,0.15797813793161758,-0.18060883174168985,-0.10369984467704114,-0.05238198073305655,-0.07022250278405162,0.1500824410692601,-0.11011821864875695,0.1511603384826102,-0.1360483535293069,-0.05620962485805298,-0.09354979717861861,-0.033773680375450615,-0.23986756865602754,-0.18786027699447588,0.03388207845441396,-0.17309693804129997,0.0,-0.18672209611253598,-0.12344508491663404,-0.07497468415946594,-0.021065490631554093,-0.20074785296408837,-0.14924592121379063,0.16260781125306795,-0.03763874407953871
2002-04-30,0.017259389798756856,0.0,-0.027520487165384813,-0.05829760975487282,0.05198190281002368,-0.021814563437974808,-0.11417463802639499,-0.0995182133279171,0.04976076567813609,-0.1488588400206628,-0.09413141251850388,0.0,0.16370984202054137,-0.07685368671653721,0.1703828992717851,0.0,0.05390443973737576,0.03790072778957494,0.12545765866090758,0.09002228154833336,0.027320422684136952,0.1709609390771019,0.046867830829141505,0.02191065080707888,0.1164877260586775,-0.09082647437190278,-0.1212226338701298,0.04489360768196415,-0.1412927285537428,0.0032981069329742927,-0.15235188201485372,-0.0962370079384197,-0.06935770856493412,0.06434783648989999,-0.05533911559474072,0.14887965083849378,-0.06282199420523212,0.043017466194365056,-0.05840021350356235,-0.025691465493304057,0.07483315783955928,0.06325863016415637,0.14181596571644556,0.5863958784704033,0.18679033605679543,0.03637596319581089,-0.06948331735037819,0.0,0.0707163777342363,-0.020351671267370374,0.10521807507173024,-0.10471601077034444,-0.15977261257797856,-0.05405124326416225,0.1039424804208594,0.016265917804908384
2002-05-31,0.12531900009822358,0.0,0.040464203019439725,0.004306978758120322,-0.10114787632229441,-0.05543722270862471,-0.19742375799708206,0.07319345099883154,0.16888371270977146,0.05796847980790287,0.1285761943037843,0.0,-0.1301381228557086,0.02505133204426037,-0.0934515169368426,0.0,0.05678503998258902,0.2377801422109054,-0.1748633711380602,0.07803485807978536,0.013749335877256129,0.11843905749984446,-0.022155997103222493,0.04632221367524894,0.01761586684531719,-0.015062761736317131,0.0847492696944489,0.08643163665073017,-0.005814323730787051,-0.0013059236513256977,0.17058050186069776,0.03406769673798524,0.1221138728887663,0.09700737227060018,-0.19892847467079147,0.022806367292829643,0.06144692791110768,-0.22759480917632205,0.029926912545218558,0.08827691367144647,0.13126703784063842,-0.052270875722349404,-0.0011436175554176877,0.14710169293128145,0.041486241565875645,0.07290868651417585,0.20105957535398528,0.0,0.3082395930651167,0.09422281218784676,0.0896865642038577,-0.11999089820941664,0.084425299684154,0.02535667288230156,0.12406395510521619,0.03478156216827271
2002-06-28,0.14526923731853705,0.0,-0.03938945008211466,0.15369088185331528,-0.0010440835609962114,0.17736994714182427,-0.06229258082468897,0.03944134543557198,-0.1352838792689819,0.1049248176020454,-0.09014872686351819,0.0,-0.18376749335078835,-0.14104923572330552,-0.15110199362181354,0.0,0.25552042435543576,-0.021738633325933846,-0.1146353100995415,0.1806762975850431,0.029494868194416757,0.2357618959786074,-0.03986979890648069,0.2794626804971416,0.11851473003564553,0.2090612015752895,-0.16836497501487396,-0.017497744501947066,0.06273485243047267,0.04819974143241816,0.28200510926233907,-0.16223555676697576,0.009441834687136717,0.2219213960994527,-0.09347423680344541,0.1704506556176186,-0.054378844714540985,-0.04385207391147245,-0.13927914351378087,-0.052342564075955424,-0.09619127759814872,-0.028995013043494597,0.3584360908750227,-0.06953592562360628,0.14510454662459196,0.026531174375058534,0.13043247821287576,0.0,0.06032957129567498,-0.05416678706638953,0.16927491067181363,-0.139796905335543,0.11946384609624214,-0.11881261650925792,-0.08594043995836811,0.025969622639775054
